date,agent,ticker,belief,source
2022-05-16,MomentumAgent,ALPHA,-0.3075955651531996,own
2022-05-16,MomentumAgent,BETA,-0.3331004072074973,own
2022-05-16,MomentumAgent,DELTA,0.650411980788364,own
2022-05-16,MomentumAgent,GAMMA,-0.25195372161641555,own
2022-05-16,MomentumAgent,OMEGA,-0.27976518251444255,own
2022-05-16,MomentumAgent,SIGMA,0.6650613271675028,own
2022-05-16,MomentumAgent,OMEGA,-0.27976518251444255,snapshot
2022-05-16,MomentumAgent,ALPHA,-0.3075955651531996,snapshot
2022-05-16,MomentumAgent,DELTA,0.650411980788364,snapshot
2022-05-16,MomentumAgent,BETA,-0.3331004072074973,snapshot
2022-05-16,MomentumAgent,GAMMA,-0.25195372161641555,snapshot
2022-05-16,MomentumAgent,SIGMA,0.6650613271675028,snapshot
2022-05-23,MomentumAgent,OMEGA,-0.02733556288320929,reputation_weighted
2022-05-23,MomentumAgent,ALPHA,-0.12303822606127984,reputation_weighted
2022-05-23,MomentumAgent,DELTA,0.4623361692951462,reputation_weighted
2022-05-23,MomentumAgent,GAMMA,0.2653397054979519,reputation_weighted
2022-05-23,MomentumAgent,ALPHA,-0.2511213952018013,own
2022-05-23,MomentumAgent,BETA,-0.32464315860297743,own
2022-05-23,MomentumAgent,DELTA,0.6037596431729477,own
2022-05-23,MomentumAgent,GAMMA,-0.11518911915607022,own
2022-05-23,MomentumAgent,OMEGA,-0.2176254630894766,own
2022-05-23,MomentumAgent,SIGMA,0.623061544910393,own
2022-05-23,MomentumAgent,ALPHA,-0.2959505044009838,own
2022-05-23,MomentumAgent,BETA,-0.32168312159139545,own
2022-05-23,MomentumAgent,DELTA,0.6532578590301783,own
2022-05-23,MomentumAgent,GAMMA,-0.24837420778497796,own
2022-05-23,MomentumAgent,OMEGA,-0.28422692816167017,own
2022-05-23,MomentumAgent,SIGMA,0.6083616211204046,own
2022-05-23,MomentumAgent,OMEGA,-0.28422692816167017,snapshot
2022-05-23,MomentumAgent,ALPHA,-0.2959505044009838,snapshot
2022-05-23,MomentumAgent,DELTA,0.6532578590301783,snapshot
2022-05-23,MomentumAgent,BETA,-0.32168312159139545,snapshot
2022-05-23,MomentumAgent,GAMMA,-0.24837420778497796,snapshot
2022-05-23,MomentumAgent,SIGMA,0.6083616211204046,snapshot
2022-05-30,MomentumAgent,OMEGA,-0.11369077126466808,reputation_weighted
2022-05-30,MomentumAgent,ALPHA,-0.11838020176039353,reputation_weighted
2022-05-30,MomentumAgent,DELTA,0.41980704351339504,reputation_weighted
2022-05-30,MomentumAgent,GAMMA,0.1308903708326265,reputation_weighted
2022-05-30,MomentumAgent,ALPHA,-0.2580997372828044,own
2022-05-30,MomentumAgent,BETA,-0.3292557592236551,own
2022-05-30,MomentumAgent,DELTA,0.5802657985630216,own
2022-05-30,MomentumAgent,GAMMA,-0.1708550368752474,own
2022-05-30,MomentumAgent,OMEGA,-0.2564584366093005,own
2022-05-30,MomentumAgent,SIGMA,0.646259900725475,own
2022-05-30,MomentumAgent,ALPHA,-0.3070015747156482,own
2022-05-30,MomentumAgent,BETA,-0.33190618239494596,own
2022-05-30,MomentumAgent,DELTA,0.636426362830391,own
2022-05-30,MomentumAgent,GAMMA,-0.27646592957300326,own
2022-05-30,MomentumAgent,OMEGA,-0.30642711947992185,own
2022-05-30,MomentumAgent,SIGMA,0.6595242985872496,own
2022-05-30,MomentumAgent,OMEGA,-0.30642711947992185,snapshot
2022-05-30,MomentumAgent,ALPHA,-0.3070015747156482,snapshot
2022-05-30,MomentumAgent,DELTA,0.636426362830391,snapshot
2022-05-30,MomentumAgent,BETA,-0.33190618239494596,snapshot
2022-05-30,MomentumAgent,GAMMA,-0.27646592957300326,snapshot
2022-05-30,MomentumAgent,SIGMA,0.6595242985872496,snapshot
2022-06-06,MomentumAgent,OMEGA,-0.12257084779196875,reputation_weighted
2022-06-06,MomentumAgent,DELTA,0.3483929060344366,reputation_weighted
2022-06-06,MomentumAgent,ALPHA,-0.12280062988625928,reputation_weighted
2022-06-06,MomentumAgent,GAMMA,-0.041052041363571226,reputation_weighted
2022-06-06,MomentumAgent,SIGMA,0.5939248349374684,reputation_weighted
2022-06-06,MomentumAgent,ALPHA,-0.15131355379352407,own
2022-06-06,MomentumAgent,BETA,-0.2245004971715644,own
2022-06-06,MomentumAgent,DELTA,0.01360418377871947,own
2022-06-06,MomentumAgent,GAMMA,-0.12270154781058326,own
2022-06-06,MomentumAgent,OMEGA,-0.1512331300605224,own
2022-06-06,MomentumAgent,SIGMA,0.7495403588947805,own
2022-06-06,MomentumAgent,ALPHA,-0.16129307716106675,own
2022-06-06,MomentumAgent,BETA,-0.18690850734338088,own
2022-06-06,MomentumAgent,DELTA,-0.10357186901078153,own
2022-06-06,MomentumAgent,GAMMA,-0.15127887506703747,own
2022-06-06,MomentumAgent,OMEGA,-0.16126492885451618,own
2022-06-06,MomentumAgent,SIGMA,0.8040057922798398,own
2022-06-06,MomentumAgent,OMEGA,-0.16126492885451618,snapshot
2022-06-06,MomentumAgent,ALPHA,-0.16129307716106675,snapshot
2022-06-06,MomentumAgent,DELTA,-0.10357186901078153,snapshot
2022-06-06,MomentumAgent,BETA,-0.18690850734338088,snapshot
2022-06-06,MomentumAgent,GAMMA,-0.15127887506703747,snapshot
2022-06-06,MomentumAgent,SIGMA,0.8040057922798398,snapshot
2022-06-13,MomentumAgent,GAMMA,0.15084531376968668,reputation_weighted
2022-06-13,MomentumAgent,DELTA,0.015285874614673768,reputation_weighted
2022-06-13,MomentumAgent,ALPHA,-0.0645172308644267,reputation_weighted
2022-06-13,MomentumAgent,SIGMA,0.5705411354258588,reputation_weighted
2022-06-13,MomentumAgent,ALPHA,-0.19248123305222878,own
2022-06-13,MomentumAgent,BETA,-0.23531817981986275,own
2022-06-13,MomentumAgent,DELTA,0.2048510673635329,own
2022-06-13,MomentumAgent,GAMMA,-0.11710434243028911,own
2022-06-13,MomentumAgent,OMEGA,-0.2263429273487601,own
2022-06-13,MomentumAgent,SIGMA,0.6797891951493712,own
2022-06-13,MomentumAgent,ALPHA,-0.2372686338179595,own
2022-06-13,MomentumAgent,BETA,-0.2522615651866314,own
2022-06-13,MomentumAgent,DELTA,0.2711988848256336,own
2022-06-13,MomentumAgent,GAMMA,-0.21088672210028064,own
2022-06-13,MomentumAgent,OMEGA,-0.24912022682174548,own
2022-06-13,MomentumAgent,SIGMA,0.7180260160526005,own
2022-06-13,MomentumAgent,OMEGA,-0.24912022682174548,snapshot
2022-06-13,MomentumAgent,ALPHA,-0.2372686338179595,snapshot
2022-06-13,MomentumAgent,DELTA,0.2711988848256336,snapshot
2022-06-13,MomentumAgent,BETA,-0.2522615651866314,snapshot
2022-06-13,MomentumAgent,GAMMA,-0.21088672210028064,snapshot
2022-06-13,MomentumAgent,SIGMA,0.7180260160526005,snapshot
2022-06-20,MomentumAgent,GAMMA,0.2607637570814735,reputation_weighted
2022-06-20,MomentumAgent,ALPHA,-0.09490745352718381,reputation_weighted
2022-06-20,MomentumAgent,DELTA,0.10847955393025344,reputation_weighted
2022-06-20,MomentumAgent,SIGMA,0.5337304919769323,reputation_weighted
2022-06-20,MomentumAgent,ALPHA,-0.14155094206784768,own
2022-06-20,MomentumAgent,BETA,-0.19662488114865434,own
2022-06-20,MomentumAgent,DELTA,-0.07036548945774464,own
2022-06-20,MomentumAgent,GAMMA,-0.017066018354817622,own
2022-06-20,MomentumAgent,OMEGA,-0.19552541272094426,own
2022-06-20,MomentumAgent,SIGMA,0.728472338858593,own
2022-06-20,MomentumAgent,ALPHA,-0.15787616305708002,own
2022-06-20,MomentumAgent,BETA,-0.17715204173536236,own
2022-06-20,MomentumAgent,DELTA,-0.13296125464354397,own
2022-06-20,MomentumAgent,GAMMA,-0.1143064397575195,own
2022-06-20,MomentumAgent,OMEGA,-0.17676722778566384,own
2022-06-20,MomentumAgent,SIGMA,0.7966319852671742,own
2022-06-20,MomentumAgent,OMEGA,-0.17676722778566384,snapshot
2022-06-20,MomentumAgent,ALPHA,-0.15787616305708002,snapshot
2022-06-20,MomentumAgent,DELTA,-0.13296125464354397,snapshot
2022-06-20,MomentumAgent,BETA,-0.17715204173536236,snapshot
2022-06-20,MomentumAgent,GAMMA,-0.1143064397575195,snapshot
2022-06-20,MomentumAgent,SIGMA,0.7966319852671742,snapshot
2022-06-27,MomentumAgent,DELTA,-0.05318450185741759,reputation_weighted
2022-06-27,MomentumAgent,ALPHA,-0.063150465222832,reputation_weighted
2022-06-27,MomentumAgent,SIGMA,0.5030007818568256,reputation_weighted
2022-06-27,MomentumAgent,GAMMA,0.2458377580384745,reputation_weighted
2022-06-27,MomentumAgent,ALPHA,-0.13043599616132454,own
2022-06-27,MomentumAgent,BETA,-0.17033654794071015,own
2022-06-27,MomentumAgent,DELTA,-0.1269479089834295,own
2022-06-27,MomentumAgent,GAMMA,-0.022290118019867272,own
2022-06-27,MomentumAgent,OMEGA,-0.17020186305831567,own
2022-06-27,MomentumAgent,SIGMA,0.7177169403165555,own
2022-06-27,MomentumAgent,ALPHA,-0.15398593198979693,own
2022-06-27,MomentumAgent,BETA,-0.1679511251125819,own
2022-06-27,MomentumAgent,DELTA,-0.15276510147753367,own
2022-06-27,MomentumAgent,GAMMA,-0.11613487464028688,own
2022-06-27,MomentumAgent,OMEGA,-0.16790398540374382,own
2022-06-27,MomentumAgent,SIGMA,0.7928675957774611,own
2022-06-27,MomentumAgent,OMEGA,-0.16790398540374382,snapshot
2022-06-27,MomentumAgent,ALPHA,-0.15398593198979693,snapshot
2022-06-27,MomentumAgent,DELTA,-0.15276510147753367,snapshot
2022-06-27,MomentumAgent,BETA,-0.1679511251125819,snapshot
2022-06-27,MomentumAgent,GAMMA,-0.11613487464028688,snapshot
2022-06-27,MomentumAgent,SIGMA,0.7928675957774611,snapshot
2022-07-04,MomentumAgent,ALPHA,-0.06159437279591878,reputation_weighted
2022-07-04,MomentumAgent,SIGMA,0.46813330259985264,reputation_weighted
2022-07-04,MomentumAgent,GAMMA,0.13667398613759085,reputation_weighted
2022-07-04,MomentumAgent,OMEGA,0.41849256776969895,reputation_weighted
2022-07-04,MomentumAgent,ALPHA,-0.12989136381190491,own
2022-07-04,MomentumAgent,BETA,-0.167116227122737,own
2022-07-04,MomentumAgent,DELTA,-0.1618011188504701,own
2022-07-04,MomentumAgent,GAMMA,-0.06049743818517654,own
2022-07-04,MomentumAgent,OMEGA,0.038139065386061294,own
2022-07-04,MomentumAgent,SIGMA,0.705513322576615,own
2022-07-04,MomentumAgent,ALPHA,-0.15379531066750005,own
2022-07-04,MomentumAgent,BETA,-0.16682401282629128,own
2022-07-04,MomentumAgent,DELTA,-0.16496372493099787,own
2022-07-04,MomentumAgent,GAMMA,-0.12950743669814513,own
2022-07-04,MomentumAgent,OMEGA,-0.09498466044821188,own
2022-07-04,MomentumAgent,SIGMA,0.7885963295684819,own
2022-07-04,MomentumAgent,OMEGA,-0.09498466044821188,snapshot
2022-07-04,MomentumAgent,ALPHA,-0.15379531066750005,snapshot
2022-07-04,MomentumAgent,DELTA,-0.16496372493099787,snapshot
2022-07-04,MomentumAgent,BETA,-0.16682401282629128,snapshot
2022-07-04,MomentumAgent,GAMMA,-0.12950743669814513,snapshot
2022-07-04,MomentumAgent,SIGMA,0.7885963295684819,snapshot
2022-07-11,MomentumAgent,SIGMA,0.45885351356680004,reputation_weighted
2022-07-11,MomentumAgent,GAMMA,0.04057997201252331,reputation_weighted
2022-07-11,MomentumAgent,ALPHA,-0.06151812426700002,reputation_weighted
2022-07-11,MomentumAgent,OMEGA,0.2665545599852019,reputation_weighted
2022-07-11,MomentumAgent,ALPHA,-0.12986467682678335,own
2022-07-11,MomentumAgent,BETA,-0.16672173782253527,own
2022-07-11,MomentumAgent,DELTA,-0.1660706370591826,own
2022-07-11,MomentumAgent,GAMMA,-0.09413034312895018,own
2022-07-11,MomentumAgent,OMEGA,-0.015039237338512687,own
2022-07-11,MomentumAgent,SIGMA,0.7022653964150466,own
2022-07-11,MomentumAgent,ALPHA,-0.1537859702227075,own
2022-07-11,MomentumAgent,BETA,-0.16668594157122069,own
2022-07-11,MomentumAgent,DELTA,-0.16645805630404725,own
2022-07-11,MomentumAgent,GAMMA,-0.1412789534284659,own
2022-07-11,MomentumAgent,OMEGA,-0.11359706640181277,own
2022-07-11,MomentumAgent,SIGMA,0.7874595554119329,own
2022-07-11,MomentumAgent,OMEGA,-0.11359706640181277,snapshot
2022-07-11,MomentumAgent,ALPHA,-0.1537859702227075,snapshot
2022-07-11,MomentumAgent,DELTA,-0.16645805630404725,snapshot
2022-07-11,MomentumAgent,BETA,-0.16668594157122069,snapshot
2022-07-11,MomentumAgent,GAMMA,-0.1412789534284659,snapshot
2022-07-11,MomentumAgent,SIGMA,0.7874595554119329,snapshot
2022-07-18,MomentumAgent,GAMMA,0.03210630124077349,reputation_weighted
2022-07-18,MomentumAgent,SIGMA,0.3931088456793619,reputation_weighted
2022-07-18,MomentumAgent,OMEGA,0.1455401661699335,reputation_weighted
2022-07-18,MomentumAgent,ALPHA,-0.06151438808908301,reputation_weighted
2022-07-18,MomentumAgent,BETA,0.3477333230010854,reputation_weighted
2022-07-18,MomentumAgent,ALPHA,-0.021530035831179052,own
2022-07-18,MomentumAgent,BETA,0.12170666305037987,own
2022-07-18,MomentumAgent,DELTA,-0.058260319706416534,own
2022-07-18,MomentumAgent,GAMMA,0.01123720543427072,own
2022-07-18,MomentumAgent,OMEGA,0.050939058159476726,own
2022-07-18,MomentumAgent,SIGMA,0.13758809598777666,own
2022-07-18,MomentumAgent,ALPHA,-0.007535512540912667,own
2022-07-18,MomentumAgent,BETA,0.042597332067632956,own
2022-07-18,MomentumAgent,DELTA,-0.020391111897245785,own
2022-07-18,MomentumAgent,GAMMA,0.0039330219019947515,own
2022-07-18,MomentumAgent,OMEGA,0.017828670355816853,own
2022-07-18,MomentumAgent,SIGMA,0.04815583359572183,own
2022-07-18,MomentumAgent,OMEGA,0.017828670355816853,snapshot
2022-07-18,MomentumAgent,ALPHA,-0.007535512540912667,snapshot
2022-07-18,MomentumAgent,DELTA,-0.020391111897245785,snapshot
2022-07-18,MomentumAgent,BETA,0.042597332067632956,snapshot
2022-07-18,MomentumAgent,GAMMA,0.0039330219019947515,snapshot
2022-07-18,MomentumAgent,SIGMA,0.04815583359572183,snapshot
2022-07-25,MomentumAgent,SIGMA,0.06328079635832741,reputation_weighted
2022-07-25,MomentumAgent,GAMMA,0.10981965629161657,reputation_weighted
2022-07-25,MomentumAgent,OMEGA,0.007131468142326742,reputation_weighted
2022-07-25,MomentumAgent,ALPHA,-0.003014205016365067,reputation_weighted
2022-07-25,MomentumAgent,BETA,0.35927431829752754,reputation_weighted
2022-07-25,MomentumAgent,ALPHA,-0.0010549717557277734,own
2022-07-25,MomentumAgent,BETA,0.12574601140413463,own
2022-07-25,MomentumAgent,DELTA,-0.007136889164036024,own
2022-07-25,MomentumAgent,GAMMA,0.038436879702065795,own
2022-07-25,MomentumAgent,OMEGA,0.0024960138498143596,own
2022-07-25,MomentumAgent,SIGMA,0.022148278725414593,own
2022-07-25,MomentumAgent,ALPHA,-0.00036924011450472066,own
2022-07-25,MomentumAgent,BETA,0.04401110399144712,own
2022-07-25,MomentumAgent,DELTA,-0.002497911207412608,own
2022-07-25,MomentumAgent,GAMMA,0.013452907895723027,own
2022-07-25,MomentumAgent,OMEGA,0.0008736048474350257,own
2022-07-25,MomentumAgent,SIGMA,0.0077518975538951075,own
2022-07-25,MomentumAgent,OMEGA,0.0008736048474350257,snapshot
2022-07-25,MomentumAgent,ALPHA,-0.00036924011450472066,snapshot
2022-07-25,MomentumAgent,DELTA,-0.002497911207412608,snapshot
2022-07-25,MomentumAgent,BETA,0.04401110399144712,snapshot
2022-07-25,MomentumAgent,GAMMA,0.013452907895723027,snapshot
2022-07-25,MomentumAgent,SIGMA,0.0077518975538951075,snapshot
2022-08-01,MomentumAgent,SIGMA,0.0031007590215580434,reputation_weighted
2022-08-01,MomentumAgent,OMEGA,0.00034944193897401034,reputation_weighted
2022-08-01,MomentumAgent,GAMMA,0.13467958636582902,reputation_weighted
2022-08-01,MomentumAgent,ALPHA,-0.00014769604580188827,reputation_weighted
2022-08-01,MomentumAgent,BETA,0.3087606235194551,reputation_weighted
2022-08-01,MomentumAgent,DELTA,0.36672727686121065,reputation_weighted
2022-08-01,MomentumAgent,ALPHA,-0.108385026949364,own
2022-08-01,MomentumAgent,BETA,-0.0002671151015240514,own
2022-08-01,MomentumAgent,DELTA,0.6700212135680903,own
2022-08-01,MomentumAgent,GAMMA,-0.06119547810529318,own
2022-08-01,MomentumAgent,OMEGA,-0.10821102865469244,own
2022-08-01,MomentumAgent,SIGMA,-0.10724806767578803,own
2022-08-01,MomentumAgent,ALPHA,-0.14626809276561073,own
2022-08-01,MomentumAgent,BETA,-0.10842682361886676,own
2022-08-01,MomentumAgent,DELTA,0.7761740914154982,own
2022-08-01,MomentumAgent,GAMMA,-0.12975175067018596,own
2022-08-01,MomentumAgent,OMEGA,-0.14620719336247567,own
2022-08-01,MomentumAgent,SIGMA,-0.14587015701985914,own
2022-08-01,MomentumAgent,OMEGA,-0.14620719336247567,snapshot
2022-08-01,MomentumAgent,ALPHA,-0.14626809276561073,snapshot
2022-08-01,MomentumAgent,DELTA,0.7761740914154982,snapshot
2022-08-01,MomentumAgent,BETA,-0.10842682361886676,snapshot
2022-08-01,MomentumAgent,GAMMA,-0.12975175067018596,snapshot
2022-08-01,MomentumAgent,SIGMA,-0.14587015701985914,snapshot
2022-08-08,MomentumAgent,SIGMA,-0.05834806280794366,reputation_weighted
2022-08-08,MomentumAgent,GAMMA,0.1782137143696992,reputation_weighted
2022-08-08,MomentumAgent,ALPHA,-0.058507237106244295,reputation_weighted
2022-08-08,MomentumAgent,BETA,0.11645571721691021,reputation_weighted
2022-08-08,MomentumAgent,DELTA,0.5410668742994346,reputation_weighted
2022-08-08,MomentumAgent,OMEGA,0.32272768419067444,reputation_weighted
2022-08-08,MomentumAgent,ALPHA,-0.12881086632051883,own
2022-08-08,MomentumAgent,BETA,-0.06757383230741476,own
2022-08-08,MomentumAgent,DELTA,0.08104007267146876,own
2022-08-08,MomentumAgent,GAMMA,-0.04595853330393862,own
2022-08-08,MomentumAgent,OMEGA,0.6546213561334027,own
2022-08-08,MomentumAgent,SIGMA,-0.12875515531611362,own
2022-08-08,MomentumAgent,ALPHA,-0.15341713654551492,own
2022-08-08,MomentumAgent,BETA,-0.1319841746409285,own
2022-08-08,MomentumAgent,DELTA,-0.07996930789831927,own
2022-08-08,MomentumAgent,GAMMA,-0.12441881998971185,own
2022-08-08,MomentumAgent,OMEGA,0.7707841413133576,own
2022-08-08,MomentumAgent,SIGMA,-0.1533976376939731,own
2022-08-08,MomentumAgent,OMEGA,0.7707841413133576,snapshot
2022-08-08,MomentumAgent,ALPHA,-0.15341713654551492,snapshot
2022-08-08,MomentumAgent,DELTA,-0.07996930789831927,snapshot
2022-08-08,MomentumAgent,BETA,-0.1319841746409285,snapshot
2022-08-08,MomentumAgent,GAMMA,-0.12441881998971185,snapshot
2022-08-08,MomentumAgent,SIGMA,-0.1533976376939731,snapshot
2022-08-15,MomentumAgent,ALPHA,-0.06136685461820597,reputation_weighted
2022-08-15,MomentumAgent,BETA,-9.446954460613777e-05,reputation_weighted
2022-08-15,MomentumAgent,GAMMA,0.19720045982094614,reputation_weighted
2022-08-15,MomentumAgent,DELTA,0.24769288980099133,reputation_weighted
2022-08-15,MomentumAgent,OMEGA,0.547366638855171,reputation_weighted
2022-08-15,MomentumAgent,SIGMA,0.20854445506330596,reputation_weighted
2022-08-15,MomentumAgent,ALPHA,-0.12981173244970542,own
2022-08-15,MomentumAgent,BETA,-0.10836639767394549,own
2022-08-15,MomentumAgent,DELTA,0.6283591780970136,own
2022-08-15,MomentumAgent,GAMMA,-0.0393131723960022,own
2022-08-15,MomentumAgent,OMEGA,0.08324499026597651,own
2022-08-15,MomentumAgent,SIGMA,-0.03534277406117625,own
2022-08-15,MomentumAgent,ALPHA,-0.15376743969073023,own
2022-08-15,MomentumAgent,BETA,-0.14626157251921426,own
2022-08-15,MomentumAgent,DELTA,0.7615923790006214,own
2022-08-15,MomentumAgent,GAMMA,-0.1220929436719341,own
2022-08-15,MomentumAgent,OMEGA,-0.07919758674024156,own
2022-08-15,MomentumAgent,SIGMA,-0.12070330425474503,own
2022-08-15,MomentumAgent,OMEGA,-0.07919758674024156,snapshot
2022-08-15,MomentumAgent,ALPHA,-0.15376743969073023,snapshot
2022-08-15,MomentumAgent,DELTA,0.7615923790006214,snapshot
2022-08-15,MomentumAgent,BETA,-0.14626157251921426,snapshot
2022-08-15,MomentumAgent,GAMMA,-0.1220929436719341,snapshot
2022-08-15,MomentumAgent,SIGMA,-0.12070330425474503,snapshot
2022-08-22,MomentumAgent,ALPHA,-0.06150697587629209,reputation_weighted
2022-08-22,MomentumAgent,BETA,-0.05850462900768571,reputation_weighted
2022-08-22,MomentumAgent,GAMMA,0.18685816122111817,reputation_weighted
2022-08-22,MomentumAgent,DELTA,0.45335852999045634,reputation_weighted
2022-08-22,MomentumAgent,OMEGA,0.11822848132491132,reputation_weighted
2022-08-22,MomentumAgent,SIGMA,0.12097222358434297,reputation_weighted
2022-08-22,MomentumAgent,ALPHA,-0.02152744155670223,own
2022-08-22,MomentumAgent,BETA,-0.020476620152689997,own
2022-08-22,MomentumAgent,DELTA,0.15867548549665972,own
2022-08-22,MomentumAgent,GAMMA,0.06540035642739135,own
2022-08-22,MomentumAgent,OMEGA,0.041379968463718955,own
2022-08-22,MomentumAgent,SIGMA,0.04234027825452004,own
2022-08-22,MomentumAgent,ALPHA,-0.00753460454484578,own
2022-08-22,MomentumAgent,BETA,-0.007166817053441498,own
2022-08-22,MomentumAgent,DELTA,0.0555364199238309,own
2022-08-22,MomentumAgent,GAMMA,0.02289012474958697,own
2022-08-22,MomentumAgent,OMEGA,0.014482988962301633,own
2022-08-22,MomentumAgent,SIGMA,0.014819097389082013,own
2022-08-22,MomentumAgent,OMEGA,0.014482988962301633,snapshot
2022-08-22,MomentumAgent,ALPHA,-0.00753460454484578,snapshot
2022-08-22,MomentumAgent,DELTA,0.0555364199238309,snapshot
2022-08-22,MomentumAgent,BETA,-0.007166817053441498,snapshot
2022-08-22,MomentumAgent,GAMMA,0.02289012474958697,snapshot
2022-08-22,MomentumAgent,SIGMA,0.014819097389082013,snapshot
2022-08-29,MomentumAgent,DELTA,0.11568252795472028,reputation_weighted
2022-08-29,MomentumAgent,BETA,-0.0028667268213765995,reputation_weighted
2022-08-29,MomentumAgent,GAMMA,0.16334397063720513,reputation_weighted
2022-08-29,MomentumAgent,OMEGA,0.2797412440416344,reputation_weighted
2022-08-29,MomentumAgent,ALPHA,-0.0030138418179383123,reputation_weighted
2022-08-29,MomentumAgent,SIGMA,0.26039535492995164,reputation_weighted
2022-08-29,MomentumAgent,ALPHA,-0.10938817796961174,own
2022-08-29,MomentumAgent,BETA,-0.10933668772081515,own
2022-08-29,MomentumAgent,DELTA,-0.06784444854918124,own
2022-08-29,MomentumAgent,GAMMA,-0.05116294361031155,own
2022-08-29,MomentumAgent,OMEGA,-0.01042389791876129,own
2022-08-29,MomentumAgent,SIGMA,0.6328050408921497,own
2022-08-29,MomentumAgent,ALPHA,-0.14661919562269743,own
2022-08-29,MomentumAgent,BETA,-0.14660117403561862,own
2022-08-29,MomentumAgent,DELTA,-0.13207889032554676,own
2022-08-29,MomentumAgent,GAMMA,-0.12624036359694238,own
2022-08-29,MomentumAgent,OMEGA,-0.11198169760489979,own
2022-08-29,MomentumAgent,SIGMA,0.763148430978919,own
2022-08-29,MomentumAgent,OMEGA,-0.11198169760489979,snapshot
2022-08-29,MomentumAgent,ALPHA,-0.14661919562269743,snapshot
2022-08-29,MomentumAgent,DELTA,-0.13207889032554676,snapshot
2022-08-29,MomentumAgent,BETA,-0.14660117403561862,snapshot
2022-08-29,MomentumAgent,GAMMA,-0.12624036359694238,snapshot
2022-08-29,MomentumAgent,SIGMA,0.763148430978919,snapshot
2022-09-05,MomentumAgent,GAMMA,0.04886079286484664,reputation_weighted
