date,agent,equity,cash,pnl,pnl_pct,positions_json,position_summary,last_action,friend_count,friends
2022-01-03,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-01-03,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-01-04,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-01-04,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-01-04,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-01-04,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-01-04,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-01-04,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-04,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-04,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-01-04,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-01-04,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-01-04,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-01-04,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-01-05,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-01-05,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-01-05,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-01-05,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-01-05,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-01-05,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-05,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-05,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-01-05,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-01-05,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-01-05,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-01-05,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-01-06,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-01-06,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-01-06,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-01-06,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-01-06,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-01-06,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-06,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-06,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-01-06,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-01-06,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-01-06,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-01-06,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-01-07,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-01-07,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-01-07,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-01-07,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-01-07,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-01-07,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-07,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-07,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-01-07,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-01-07,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-01-07,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-01-07,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-01-10,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-01-10,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-01-10,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-01-10,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-01-10,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-01-10,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-10,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-10,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-01-10,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-01-10,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-01-10,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-01-10,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-01-11,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-01-11,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-01-11,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
2022-01-11,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, ContrarianAgent, LowVolatilityAgent, SocialGraphAgent"
2022-01-11,RandomAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"CommitteeTeamAgent, DynamicTeamAgent"
2022-01-11,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-11,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent, RandomAgent, SocialGraphAgent"
2022-01-11,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,MomentumAgent
2022-01-11,PersuaderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,2,"ContrarianAgent, MeanReversionAgent"
2022-01-11,FreeRiderAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,1,LowVolatilityAgent
2022-01-11,ContrarianAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"DrawdownBuyerAgent, LowVolatilityAgent, MeanReversionAgent, PersuaderAgent"
2022-01-11,SocialGraphAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, DrawdownBuyerAgent, DynamicTeamAgent, LowVolatilityAgent, MeanReversionAgent, MomentumAgent"
2022-01-12,MomentumAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"CommitteeTeamAgent, DynamicTeamAgent, SocialGraphAgent, TruthfulReporterAgent"
2022-01-12,MeanReversionAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,4,"ContrarianAgent, DynamicTeamAgent, PersuaderAgent, SocialGraphAgent"
2022-01-12,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,"{""ALPHA"": 0, ""BETA"": 0, ""DELTA"": 0, ""GAMMA"": 0, ""OMEGA"": 0, ""SIGMA"": 0}",,等待市场开盘,6,"CommitteeTeamAgent, ContrarianAgent, DrawdownBuyerAgent, DynamicTeamAgent, FreeRiderAgent, SocialGraphAgent"
